0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0.42562604,0.48827529,0.44697843,0.45717202,0.76999641,0.91822722,0.67310321,0.77635958,0.61838527,0.49983846,0.93713733,0.9455846,0.54289047,0.9372316,0.55745836,0.94161446,0.71306043,0.89044239,0.56426147,0.51864878,0.06257609,0.51107684,0.06589481,0.38612323,0.82606865,0.56761125,0.52974532,0.45675502,0.82299526,0.26172379,0.72928929,0.77035227,0.90274594,0.00299318,0.17517161,0.53764904,0.28997098,0.94508811,0.93801458,0.23913799,0.97850566,0.05938209,0.23922159,0.54324271,0.23564888,0.71267045,0.64950644,0.78437251,0.90834926,0.82660486,0.74490099,0.01876828,0.3496622,0.01819527,0.7295165,0.27829564,0.24428662,0.77941794,0.63216912,0.41943475,0.74633303,0.41557438,0.3940658,0.82290613,0.71687313,0.38098667,0.35848037,0.92289737,0.45448465,0.97191283,0.57199147,0.61374023,0.36358375,0.70073215,0.09093127,0.5979772,0.92130736,0.27865286,0.92585355,0.64976414,0.05012228,0.98223308,0.04067329,0.02947956,0.02233121,0.21189317,0.91685654,0.00727611,0.01740779,0.98700137,0.37278774,0.00232284,0.71406308,0.56436468,0.00155976,0.01437029,0.9988076,0.24037038,0.33215016,0.99622813,0.0002,23
0.46590709,0.47328536,0.44455513,0.41301989,0.27135244,0.90885368,0.68857625,0.52556601,0.87858774,0.37431966,0.30632872,0.9535069,0.46151194,0.89592606,0.53790706,0.31153828,0.14209836,0.91030974,0.72395428,0.91874704,0.23092286,0.48866376,0.34778806,0.87203747,0.83620479,0.35953562,0.7565073,0.38046348,0.66712727,0.6052523,0.71165289,0.39260293,0.7284153,0.00504024,0.1651019,0.55179955,0.82061205,0.42658222,0.94944165,0.05367804,0.70400555,0.0506335,0.05305677,0.48857424,0.22495193,0.81168467,0.93410522,0.3426911,0.64787878,0.32521984,0.79288502,0.13705955,0.90104147,0.56726662,0.95653163,0.45661852,0.65138091,0.32241481,0.25994114,0.75883497,0.91721801,0.33684765,0.7342827,0.99098932,0.39356864,0.54590127,0.69132242,0.65705355,0.62372362,0.32865462,0.73719124,0.7659552,0.38663869,0.59920834,0.33295114,0.20462353,0.20144574,0.43379306,0.20743691,0.21104759,0.49649215,0.14791986,0.8520177,0.25410476,0.37252175,0.82730731,0.16688014,0.85371208,0.46766507,0.704267,0.91215389,0.89299408,0.87625093,0.23962972,0.86171089,0.89056382,0.43524555,0.89247056,0.05103435,0.50161379,0.000231,26
0.4603587,0.46844452,0.45556575,0.47062556,0.4264953,0.93151877,0.59619068,0.6476347,0.89300792,0.52739303,0.38528947,0.94612688,0.49316121,0.90260282,0.50114851,0.36390009,0.19489897,0.87538757,0.56715783,0.95517094,0.08576629,0.39599275,0.29656575,0.87228456,0.82595391,0.49528384,0.7146999,0.36573902,0.75632262,0.71368194,0.81645296,0.5462722,0.77533618,0.00038789,0.16497232,0.64754983,0.87664939,0.47360635,0.94828413,0.17748317,0.69948109,0.23905618,0.17723105,0.51542021,0.06126712,0.83444965,0.93224892,0.39545463,0.41167083,0.25356558,0.57902265,0.03048454,0.87170969,0.70614524,0.64532966,0.2447781,0.64691652,0.73754567,0.58052485,0.72167242,0.81052458,0.39236885,0.50459487,0.7631774,0.67353212,0.63242123,0.26325121,0.76869549,1.0,0.95085339,0.48144794,0.71328078,0.31227355,0.7416038,0.41180306,0.55235154,0.9218401,0.2352062,0.91360537,0.63656144,0.04303532,0.97964139,0.0478765,0.02446278,0.01638388,0.21112863,0.91626973,0.00779005,0.01432277,0.9865763,0.37750722,0.00080833,0.713521,0.56236129,0.00200312,0.01385827,0.99467855,0.24251142,0.3328686,0.99464226,3e-05,27
0.49686034,0.52360142,0.48582901,0.36811009,0.29814854,0.92200887,0.63135675,0.55407814,0.88368844,0.53351119,0.35127724,0.95488786,0.54133192,0.89549534,0.52967765,0.4417389,0.18886931,0.90678949,0.66457626,0.94407949,0.15261037,0.4818676,0.34373,0.88765364,0.83363604,0.41,0.77904323,0.42224262,0.68035574,0.5932004,0.67323572,0.39809834,0.74770306,0.00136077,0.15905908,0.62658363,0.85363025,0.46476499,0.94756059,0.19394006,0.68610498,0.23614498,0.19338755,0.52008228,0.0603701,0.86839817,0.93002846,0.37994776,0.63277957,0.3505537,0.79787524,0.98664619,0.88587076,0.15078525,0.04846479,0.35008428,0.9613151,0.76469737,0.49851647,0.76886417,0.7886075,0.29489796,0.76622567,0.89118632,0.34839734,0.5649391,0.71552081,0.661072,0.62034378,0.36929217,0.75777958,0.74798172,0.44496724,0.60202712,0.32587276,0.58211451,0.92432331,0.22789466,0.89158255,0.64454854,0.0515453,0.98257651,0.03759016,0.0280361,0.02173,0.21361824,0.91610511,0.00773248,0.01562096,0.98711814,0.37899313,0.00143048,0.71372572,0.56281011,0.00218893,0.01454281,0.99406392,0.24207498,0.33317837,0.99464697,0.00038,30
0.49913086,0.52576942,0.48547184,0.4250174,0.35999023,0.92937156,0.59922351,0.61008689,0.91085618,0.51610105,0.35660534,0.95207184,0.53889594,0.89317766,0.52695361,0.36624335,0.17617715,0.88648095,0.6301547,0.94231607,0.19649186,0.47976403,0.32791161,0.88221478,0.77963699,0.44524539,0.83286742,0.32005981,0.72791445,0.56136029,0.76015855,0.47847163,0.76055255,0.00427933,0.15854697,0.63195717,0.8665488,0.45815224,0.952468,0.20737133,0.67807023,0.23108902,0.2075169,0.53020227,0.05597888,0.86638629,0.93094822,0.39077571,0.52641989,0.27076558,0.58647221,0.06179856,0.89645247,0.63783601,0.95504981,0.42677115,0.65235384,0.7372766,0.52741567,0.83200422,0.83589456,0.29578069,0.63198678,0.74331411,0.40214875,0.75937497,0.64327799,0.72527555,0.61056657,0.24161015,0.81729349,0.71528989,0.39765761,0.61157201,0.2901138,0.53778174,0.92833748,0.23586895,0.94145054,0.63361892,0.048699,0.98341977,0.04152902,0.02394312,0.02151177,0.21319506,0.91639118,0.00730034,0.01544268,0.98740655,0.37880447,0.0013013,0.71239832,0.56266153,0.00223902,0.0151194,0.99447708,0.2421191,0.33285779,0.99389451,0.00091,33
0.51302599,0.54647793,0.4910305,0.44159384,0.44395004,0.94212475,0.51634682,0.68161511,0.94555789,0.52908257,0.37950629,0.94856538,0.55676803,0.8841461,0.51543299,0.35103891,0.18640299,0.86846709,0.68284266,0.90775832,0.04816032,0.48604542,0.3219598,0.88043113,0.73423617,0.50551103,0.8618342,0.24311032,0.79182809,0.58157361,0.83054848,0.57739294,0.77894585,0.00107045,0.15558214,0.6667709,0.88697064,0.46457172,0.95299944,0.20439004,0.65625563,0.07684301,0.2044606,0.5502772,0.24656552,0.9038188,0.92664679,0.40778943,0.66076565,0.33553649,0.76192684,0.09751488,0.90118665,0.72952541,0.95876541,0.44586973,0.66185841,0.2634811,0.39240172,0.90905644,0.92773844,0.48304204,0.64197756,0.82854288,0.53353041,0.76626157,0.58226395,0.79140281,0.64279684,0.37143488,0.75657494,0.45001423,0.14323634,0.79735327,0.59355304,0.53061734,0.92951323,0.22766988,0.94203217,0.63151818,0.05224237,0.98434823,0.03935115,0.02576985,0.0246327,0.21358967,0.91594969,0.0078966,0.01492526,0.98777919,0.37604262,0.00137806,0.71375076,0.5620694,0.00150773,0.01376967,0.99432576,0.24212308,0.33201735,0.99561408,4.28e-08,39
0.49267513,0.53937557,0.48864372,0.36984383,0.31754294,0.92407306,0.64272616,0.56998511,0.88609172,0.54448753,0.35786009,0.95419079,0.51169267,0.8980675,0.54183677,0.41343791,0.1874276,0.89747135,0.61872474,0.94510014,0.21956475,0.48465634,0.33585919,0.88601092,0.78823662,0.41236845,0.82948646,0.38460308,0.68617393,0.51956954,0.68485693,0.41800142,0.7516119,0.00048795,0.15934253,0.60405773,0.85991085,0.46681668,0.95010736,0.1805734,0.67813422,0.23162404,0.18035473,0.53876586,0.05518921,0.87709304,0.93003741,0.38779588,0.45079908,0.23680554,0.60128225,0.96979121,0.89291243,0.16749678,0.36479692,0.53774783,0.89433722,0.2686192,0.3124558,0.89889487,0.96693538,0.35954755,0.61911051,0.87421215,0.46704678,0.7332941,0.68450951,0.68383202,0.56946561,0.29233569,0.78864809,0.66145805,0.45540403,0.56076704,0.2801613,0.56636254,0.9053378,0.22434888,0.88052818,0.64478076,0.05047739,0.98673681,0.04751993,0.02737453,0.02106097,0.21118687,0.91612821,0.0078547,0.01536625,0.98706524,0.38032261,0.00145001,0.7125541,0.56289804,0.00256938,0.01436282,0.99449865,0.24209257,0.33320769,0.99394483,0.000912,43
0.50427296,0.52398396,0.4804341,0.39666427,0.35393011,0.93330249,0.57856601,0.60762036,0.92489906,0.49952989,0.34639164,0.95401741,0.5332036,0.87367616,0.58932986,0.37218302,0.1709859,0.89448927,0.69960211,0.91499259,0.18952655,0.57711642,0.32395877,0.84784107,0.77428036,0.43730224,0.82713862,0.29457005,0.73517888,0.60151239,0.75176837,0.47559823,0.76047156,0.00165624,0.15564448,0.46370917,0.8708603,0.44940874,0.95236025,0.16434897,0.68104373,0.06590328,0.16383262,0.48579197,0.23511244,0.68321177,0.95835447,0.40209137,0.6947971,0.34188218,0.77354326,0.99433202,0.85268187,0.1826496,0.14750368,0.28308969,0.90630911,0.28686363,0.33050894,0.86219327,0.84185168,0.43973569,0.79233794,0.97498079,0.45082489,0.59246807,0.62939306,0.72966067,0.64347217,0.23384683,0.81246371,0.76301694,0.36129487,0.63557655,0.30804246,0.58390255,0.9373121,0.21790294,0.88971591,0.6408694,0.04400584,0.98744116,0.03505296,0.03272907,0.02772906,0.21159272,0.91771223,0.0103006,0.01555472,0.98826446,0.37797349,0.00158691,0.71247645,0.56293343,0.00272591,0.014111,0.99360172,0.24157412,0.33302999,0.99546202,1.2e-06,44
0.51531977,0.53637809,0.4974679,0.42467544,0.6271725,0.94817023,0.7501176,0.67140005,0.71000955,0.53198657,0.88660196,0.94395661,0.55323461,0.88731112,0.50789896,0.94495481,0.67447992,0.88627439,0.70602581,0.92434136,0.20613774,0.58976975,0.08447239,0.47843993,0.88903762,0.4967589,0.65841648,0.53145573,0.7269542,0.33500085,0.58763,0.60630939,0.92632827,0.00197505,0.15540549,0.69404506,0.29048111,0.91372819,0.92823305,0.18603735,0.69449977,0.052643,0.18630309,0.49232417,0.2242216,0.68124407,0.69739713,0.79489498,0.87678209,0.76869143,0.74780464,0.99931886,0.87119228,0.15528595,1.0,0.33325683,0.4886759,0.87182498,0.56003781,0.56537315,0.83535354,0.32703523,0.52109194,0.87914583,0.63799942,0.44003554,0.37179055,0.84148756,0.44055795,0.95447013,0.53794858,0.70514355,0.46673572,0.59434954,0.16874353,0.56708839,0.90387162,0.21206229,0.91233052,0.63925431,0.0602253,0.98086151,0.0286636,0.02802463,0.03421945,0.20919752,0.91531473,0.00620508,0.01187924,0.99101755,0.37887095,0.00183883,0.71120129,0.5632387,0.00263159,0.01329596,0.99847519,0.24151745,0.33184636,0.99440841,0.000284,48
0.51855778,0.5592976,0.51153428,0.4470893,0.67252983,0.94159699,0.72820701,0.72084125,0.7003616,0.56616499,0.88120446,0.94716366,0.52511183,0.88915629,0.52202129,0.93361313,0.66311428,0.88450432,0.6978061,0.5455097,0.25519088,0.51011661,0.0668846,0.51961113,0.83277049,0.50375733,0.59152392,0.44910467,0.80325594,0.42566318,0.64055932,0.65698944,0.90800781,0.00177697,0.15374604,0.68089089,0.33144462,0.90510922,0.93964787,0.15500219,0.64194716,0.09169548,0.15494467,0.90887121,0.07599664,0.84423906,0.71059342,0.77125034,0.87680288,0.7548969,0.74641037,0.99149536,0.57682638,0.22161384,0.29090352,0.13912023,0.72818299,0.83553644,0.5686558,0.51319107,0.73073969,0.35355664,0.43483783,0.88055281,0.44852662,0.59391213,0.73003496,0.775213,0.37591886,0.50164628,0.83827655,0.69234259,0.3296135,0.73342661,0.20026992,0.5557401,0.91620391,0.2118942,0.88035349,0.64772415,0.05489598,0.9812755,0.02570571,0.03424961,0.03093387,0.20423394,0.91659352,0.00640425,0.01120976,0.99255048,0.37595271,0.00254424,0.71215606,0.56369443,0.00253762,0.01092035,0.99735361,0.24186896,0.3303864,0.9975458,0.000187,49
0.60613339,0.44873992,0.36164605,0.48521343,0.32620939,0.91386393,0.57568014,0.58848386,0.90680928,0.40214505,0.3003325,0.94527234,0.37564062,0.90528356,0.58147678,0.27791413,0.12990476,0.88669027,0.5391503,0.95159452,0.04796722,0.47279577,0.38424623,0.8520241,0.76533905,0.42944607,0.82619791,0.27697814,0.71826075,0.57306173,0.81143933,0.46482059,0.74839491,0.00520327,0.17927013,0.36443508,0.8545933,0.40838771,0.94986217,0.05280476,0.70626356,0.2529012,0.05275906,0.50707434,0.07330653,0.81235696,0.92917249,0.28301573,0.47455895,0.2290278,0.56776168,0.93152192,0.90980503,0.14549917,0.05975761,0.35438673,0.92733318,0.71167823,0.51485703,0.82920972,0.83186851,0.28194974,0.62339964,0.73759582,0.38583163,0.75399797,0.61475791,0.71844462,0.62114088,0.20461999,0.8052507,0.73294888,0.3616874,0.61016153,0.29429323,0.48178078,0.91793233,0.16429982,0.87937729,0.64610067,0.040224,0.98999695,0.03660487,0.03828991,0.01633119,0.20839081,0.9182818,0.01145942,0.01906534,0.98538518,0.37161713,0.00137447,0.71426961,0.56355165,0.0021412,0.01492354,0.99471963,0.24123234,0.33368243,0.99512037,0.000848,54
0.60294925,0.47373921,0.37901127,0.4879844,0.35242845,0.91917097,0.56229043,0.60872636,0.90916581,0.43337296,0.31923385,0.94514608,0.40312292,0.89443469,0.61218567,0.30693831,0.14653865,0.88745307,0.57475491,0.94243002,0.07707443,0.50077821,0.36036658,0.84479637,0.7743821,0.44572855,0.81462413,0.25111798,0.7383028,0.59035418,0.82128493,0.48828262,0.75746614,0.0045764,0.17558253,0.30930867,0.86610191,0.42231694,0.9474491,0.07290783,0.69883756,0.25410361,0.0724434,0.49830699,0.07731855,0.76770026,0.94069824,0.31237884,0.39804436,0.21108069,0.57155453,0.0446799,0.88709477,0.6828341,0.9588846,0.4720552,0.63553689,0.71363106,0.53061034,0.81874334,0.83183738,0.30507877,0.60952775,0.75888591,0.39472008,0.74329,0.60013464,0.73738718,0.63212791,0.19437812,0.81422117,0.76312792,0.32525356,0.63814729,0.29603054,0.44429019,0.9262859,0.17508166,0.92958448,0.63228359,0.03675776,0.99020629,0.03479835,0.03441944,0.01758171,0.20672786,0.91833017,0.01263552,0.0185617,0.98650392,0.3713782,0.00123519,0.71284543,0.56292638,0.00196165,0.01544054,0.9945198,0.24099019,0.33325647,0.99592716,1.87e-05,59
